year_mobility,region_origin,destination,latitude,longitude,n_mobile
2023,Latin America & Caribbean,ID,-5,120,1
2023,Latin America & Caribbean,ZW,-19,29.75,1
2023,Latin America & Caribbean,AG,17.05,-61.8,2
2023,Latin America & Caribbean,AR,-34,-64,72
2023,Latin America & Caribbean,AU,-25,135,101
2023,Latin America & Caribbean,CA,60.10867,-113.64258,322
2023,Latin America & Caribbean,PT,39.6945,-8.13057,220
2023,Latin America & Caribbean,RU,60,100,10
2023,Latin America & Caribbean,SG,1.36667,103.8,8
2023,Latin America & Caribbean,SV,13.83333,-88.91667,7
2023,Latin America & Caribbean,VN,16.16667,107.83333,4
1990,Latin America & Caribbean,SY,35,38,1
1990,Latin America & Caribbean,TZ,-6,35,1
1991,Latin America & Caribbean,JP,35.68536,139.75309,6
1991,Latin America & Caribbean,US,39.76,-98.5,188
1991,Latin America & Caribbean,VE,8,-66,1
1992,Latin America & Caribbean,CO,4,-73.25,1
1992,Latin America & Caribbean,FI,64,26,3
1993,Latin America & Caribbean,LK,7.75,80.75,2
1993,Latin America & Caribbean,NL,52.25,5.75,9
1994,Latin America & Caribbean,PE,-10,-75.25,3
1995,Latin America & Caribbean,AR,-34,-64,4
1995,Latin America & Caribbean,PT,39.6945,-8.13057,3
1996,Latin America & Caribbean,AT,47.33333,13.33333,5
1996,Latin America & Caribbean,AU,-25,135,9
1996,Latin America & Caribbean,IL,31.5,34.75,5
1996,Latin America & Caribbean,MX,23,-102,7
1996,Latin America & Caribbean,RO,46,25,1
1996,Latin America & Caribbean,UA,49,32,2
1997,Latin America & Caribbean,CA,60.10867,-113.64258,38
1997,Latin America & Caribbean,CH,47.00016,8.01427,11
1997,Latin America & Caribbean,GR,39,22,1
1998,Latin America & Caribbean,IL,31.5,34.75,3
1998,Latin America & Caribbean,JP,35.68536,139.75309,19
1998,Latin America & Caribbean,MX,23,-102,14
1998,Latin America & Caribbean,NL,52.25,5.75,15
1998,Latin America & Caribbean,VE,8,-66,5
1999,Latin America & Caribbean,HU,47,20,1
1999,Latin America & Caribbean,IR,32,53,1
2000,Latin America & Caribbean,BY,53,28,3
2000,Latin America & Caribbean,CN,35,105,7
2000,Latin America & Caribbean,CU,22,-79.5,5
2000,Latin America & Caribbean,GB,54.75844,-2.69531,97
2000,Latin America & Caribbean,IN,22,79,2
2000,Latin America & Caribbean,NL,52.25,5.75,17
2001,Latin America & Caribbean,HU,47,20,3
2002,Latin America & Caribbean,CN,35,105,4
2002,Latin America & Caribbean,CR,10,-84,1
2002,Latin America & Caribbean,FR,46,2,118
2003,Latin America & Caribbean,AT,47.33333,13.33333,6
2003,Latin America & Caribbean,BE,50.75,4.5,17
2003,Latin America & Caribbean,PE,-10,-75.25,5
2003,Latin America & Caribbean,RU,60,100,16
2003,Latin America & Caribbean,SG,1.36667,103.8,1
2004,Latin America & Caribbean,BG,42.66667,25.25,4
2004,Latin America & Caribbean,CH,47.00016,8.01427,43
2004,Latin America & Caribbean,CR,10,-84,1
2004,Latin America & Caribbean,ES,40,-4,142
2004,Latin America & Caribbean,HN,15,-86.5,2
2004,Latin America & Caribbean,TR,39,35,2
2004,Latin America & Caribbean,TT,11,-61,1
2005,Latin America & Caribbean,AU,-25,135,31
2005,Latin America & Caribbean,BR,-10,-55,31
2005,Latin America & Caribbean,DE,51.5,10.5,150
2005,Latin America & Caribbean,IL,31.5,34.75,15
2005,Latin America & Caribbean,US,39.76,-98.5,771
2005,Latin America & Caribbean,VE,8,-66,6
2006,Latin America & Caribbean,CL,-30,-71,89
2006,Latin America & Caribbean,CO,4,-73.25,12
2006,Latin America & Caribbean,IT,42.83333,12.83333,72
2006,Latin America & Caribbean,NI,13,-85,1
2007,Latin America & Caribbean,CN,35,105,18
2007,Latin America & Caribbean,DO,19,-70.66667,1
2007,Latin America & Caribbean,PL,52,20,10
2007,Latin America & Caribbean,SK,48.66667,19.5,1
2008,Latin America & Caribbean,BE,50.75,4.5,31
2008,Latin America & Caribbean,CO,4,-73.25,18
2008,Latin America & Caribbean,CZ,49.75,15,2
2008,Latin America & Caribbean,FI,64,26,10
2008,Latin America & Caribbean,GD,12.11667,-61.66667,1
2008,Latin America & Caribbean,HU,47,20,4
2008,Latin America & Caribbean,IR,32,53,1
2008,Latin America & Caribbean,NZ,-42,174,9
2008,Latin America & Caribbean,PE,-10,-75.25,6
1990,Latin America & Caribbean,IL,31.5,34.75,2
1990,Latin America & Caribbean,US,39.76,-98.5,184
1990,Latin America & Caribbean,VE,8,-66,2
1991,Latin America & Caribbean,CO,4,-73.25,2
1991,Latin America & Caribbean,PY,-23.33333,-58,1
1991,Latin America & Caribbean,SE,62,15,5
1991,Latin America & Caribbean,SY,35,38,1
1992,Latin America & Caribbean,FR,46,2,43
1992,Latin America & Caribbean,NL,52.25,5.75,3
1992,Latin America & Caribbean,ZA,-29,24,2
1993,Latin America & Caribbean,AT,47.33333,13.33333,2
1993,Latin America & Caribbean,CO,4,-73.25,3
1993,Latin America & Caribbean,RU,60,100,1
1994,Latin America & Caribbean,CA,60.10867,-113.64258,25
1994,Latin America & Caribbean,FR,46,2,51
1994,Latin America & Caribbean,IN,22,79,4
1994,Latin America & Caribbean,KW,29.5,47.75,1
1994,Latin America & Caribbean,PT,39.6945,-8.13057,1
1995,Latin America & Caribbean,AU,-25,135,3
1995,Latin America & Caribbean,BR,-10,-55,12
1995,Latin America & Caribbean,IL,31.5,34.75,9
1995,Latin America & Caribbean,MX,23,-102,6
1995,Latin America & Caribbean,UY,-33,-56,4
1996,Latin America & Caribbean,CA,60.10867,-113.64258,28
1997,Latin America & Caribbean,AU,-25,135,6
1997,Latin America & Caribbean,MX,23,-102,14
1997,Latin America & Caribbean,RU,60,100,1
1997,Latin America & Caribbean,VE,8,-66,8
1998,Latin America & Caribbean,BO,-17,-65,1
1998,Latin America & Caribbean,CZ,49.75,15,3
1998,Latin America & Caribbean,ES,40,-4,68
1998,Latin America & Caribbean,IT,42.83333,12.83333,23
1998,Latin America & Caribbean,SE,62,15,8
1998,Latin America & Caribbean,TR,39,35,1
1999,Latin America & Caribbean,BY,53,28,1
1999,Latin America & Caribbean,CU,22,-79.5,2
1999,Latin America & Caribbean,IN,22,79,1
1999,Latin America & Caribbean,JP,35.68536,139.75309,10
1999,Latin America & Caribbean,UA,49,32,2
2001,Latin America & Caribbean,CU,22,-79.5,9
2001,Latin America & Caribbean,NL,52.25,5.75,14
2001,Latin America & Caribbean,ZA,-29,24,2
2002,Latin America & Caribbean,HU,47,20,2
2002,Latin America & Caribbean,IE,53,-8,5
2002,Latin America & Caribbean,KH,13,105,1
2002,Latin America & Caribbean,PE,-10,-75.25,6
2002,Latin America & Caribbean,PH,13.40882,122.56155,3
2003,Latin America & Caribbean,ES,40,-4,148
2003,Latin America & Caribbean,FR,46,2,95
2003,Latin America & Caribbean,GB,54.75844,-2.69531,119
2003,Latin America & Caribbean,PA,9,-80,2
2004,Latin America & Caribbean,AT,47.33333,13.33333,13
2004,Latin America & Caribbean,JM,18.16667,-77.25,1
2004,Latin America & Caribbean,SD,16,30,1
2004,Latin America & Caribbean,TW,24,121,1
2005,Latin America & Caribbean,AE,23.75,54.5,6
2005,Latin America & Caribbean,AR,-34,-64,30
2005,Latin America & Caribbean,HR,45.16667,15.5,2
2005,Latin America & Caribbean,TN,34,9,1
2005,Latin America & Caribbean,TR,39,35,1
2006,Latin America & Caribbean,AU,-25,135,47
2006,Latin America & Caribbean,CU,22,-79.5,5
2006,Latin America & Caribbean,EC,-1.25,-78.25,4
2006,Latin America & Caribbean,JM,18.16667,-77.25,2
2006,Latin America & Caribbean,MX,23,-102,27
2006,Latin America & Caribbean,NO,62,10,23
2006,Latin America & Caribbean,PH,13.40882,122.56155,1
2006,Latin America & Caribbean,PL,52,20,4
2006,Latin America & Caribbean,TW,24,121,1
2006,Latin America & Caribbean,US,39.76,-98.5,868
2006,Latin America & Caribbean,ZA,-29,24,7
2007,Latin America & Caribbean,ST,1,7,1
2008,Latin America & Caribbean,CN,35,105,9
2008,Latin America & Caribbean,CU,22,-79.5,3
2008,Latin America & Caribbean,DO,19,-70.66667,1
2008,Latin America & Caribbean,PL,52,20,7
2008,Latin America & Caribbean,ZA,-29,24,5
2009,Latin America & Caribbean,AT,47.33333,13.33333,13
2009,Latin America & Caribbean,BE,50.75,4.5,47
2009,Latin America & Caribbean,HU,47,20,3
2009,Latin America & Caribbean,IE,53,-8,11
2009,Latin America & Caribbean,PE,-10,-75.25,12
2009,Latin America & Caribbean,ZW,-19,29.75,1
2022,Latin America & Caribbean,BN,4.5,114.66667,1
2022,Latin America & Caribbean,DO,19,-70.66667,10
2022,Latin America & Caribbean,EC,-1.25,-78.25,54
2022,Latin America & Caribbean,GM,13.5,-15.5,1
2022,Latin America & Caribbean,MX,23,-102,108
2022,Latin America & Caribbean,PH,13.40882,122.56155,3
2023,Latin America & Caribbean,AE,23.75,54.5,9
2023,Latin America & Caribbean,ES,40,-4,555
2023,Latin America & Caribbean,IR,32,53,9
2023,Latin America & Caribbean,OM,21,57,1
2023,Latin America & Caribbean,PY,-23.33333,-58,7
2009,Latin America & Caribbean,AU,-25,135,56
2009,Latin America & Caribbean,CA,60.10867,-113.64258,148
2009,Latin America & Caribbean,DK,56,10,19
2009,Latin America & Caribbean,EG,27,30,1
2009,Latin America & Caribbean,GR,39,22,3
2009,Latin America & Caribbean,PA,9,-80,1
2009,Latin America & Caribbean,PH,13.40882,122.56155,1
2010,Latin America & Caribbean,AU,-25,135,78
2010,Latin America & Caribbean,CZ,49.75,15,4
2010,Latin America & Caribbean,GR,39,22,3
2010,Latin America & Caribbean,HN,15,-86.5,6
2010,Latin America & Caribbean,JP,35.68536,139.75309,40
2010,Latin America & Caribbean,NI,13,-85,5
2010,Latin America & Caribbean,NL,52.25,5.75,40
2010,Latin America & Caribbean,PA,9,-80,2
2010,Latin America & Caribbean,PH,13.40882,122.56155,1
2010,Latin America & Caribbean,RS,44.81892,20.45998,1
2010,Latin America & Caribbean,TN,34,9,1
2010,Latin America & Caribbean,UG,1.25,32.5,1
2010,Latin America & Caribbean,VE,8,-66,6
2010,Latin America & Caribbean,ZA,-29,24,7
2011,Latin America & Caribbean,CL,-30,-71,43
2011,Latin America & Caribbean,CO,4,-73.25,38
2011,Latin America & Caribbean,HU,47,20,1
2011,Latin America & Caribbean,JP,35.68536,139.75309,21
2011,Latin America & Caribbean,NL,52.25,5.75,62
2011,Latin America & Caribbean,SE,62,15,37
2011,Latin America & Caribbean,VE,8,-66,8
2011,Latin America & Caribbean,ZA,-29,24,7
2012,Latin America & Caribbean,GD,12.11667,-61.66667,3
2012,Latin America & Caribbean,HU,47,20,3
2012,Latin America & Caribbean,JP,35.68536,139.75309,51
2012,Latin America & Caribbean,LU,49.75,6.16667,1
2012,Latin America & Caribbean,SE,62,15,29
2012,Latin America & Caribbean,TH,15.5,101,3
2012,Latin America & Caribbean,VE,8,-66,14
2013,Latin America & Caribbean,BE,50.75,4.5,48
2013,Latin America & Caribbean,CZ,49.75,15,8
2013,Latin America & Caribbean,GD,12.11667,-61.66667,1
2013,Latin America & Caribbean,IE,53,-8,8
2013,Latin America & Caribbean,MY,2.5,112.5,4
2013,Latin America & Caribbean,NL,52.25,5.75,69
2013,Latin America & Caribbean,PY,-23.33333,-58,2
2013,Latin America & Caribbean,ZA,-29,24,5
2014,Latin America & Caribbean,CO,4,-73.25,58
2014,Latin America & Caribbean,IE,53,-8,11
2014,Latin America & Caribbean,MY,2.5,112.5,4
2014,Latin America & Caribbean,ST,1,7,2
2014,Latin America & Caribbean,TT,11,-61,2
2015,Latin America & Caribbean,CR,10,-84,3
2015,Latin America & Caribbean,CW,12.16667,-68.96667,1
2015,Latin America & Caribbean,TT,11,-61,2
2015,Latin America & Caribbean,TW,24,121,2
2016,Latin America & Caribbean,CR,10,-84,11
2016,Latin America & Caribbean,GY,5,-59,1
2016,Latin America & Caribbean,KR,36.5,127.75,5
2016,Latin America & Caribbean,MX,23,-102,94
2016,Latin America & Caribbean,QA,25.5,51.25,3
2016,Latin America & Caribbean,RO,46,25,7
2016,Latin America & Caribbean,TR,39,35,3
2016,Latin America & Caribbean,UY,-33,-56,23
2017,Latin America & Caribbean,AO,-12.5,18.5,5
2017,Latin America & Caribbean,CH,47.00016,8.01427,74
2017,Latin America & Caribbean,DE,51.5,10.5,339
2017,Latin America & Caribbean,MX,23,-102,95
2017,Latin America & Caribbean,RO,46,25,5
2017,Latin America & Caribbean,SA,25,45,8
2017,Latin America & Caribbean,TW,24,121,4
2018,Latin America & Caribbean,BB,13.16453,-59.55165,1
2018,Latin America & Caribbean,CH,47.00016,8.01427,77
2018,Latin America & Caribbean,CR,10,-84,9
2018,Latin America & Caribbean,CY,35,33,1
2018,Latin America & Caribbean,DE,51.5,10.5,283
2018,Latin America & Caribbean,FI,64,26,16
2018,Latin America & Caribbean,RO,46,25,1
2018,Latin America & Caribbean,SA,25,45,5
2018,Latin America & Caribbean,TR,39,35,4
2018,Latin America & Caribbean,TW,24,121,6
2019,Latin America & Caribbean,BD,24,90,1
2019,Latin America & Caribbean,EE,59,26,4
2019,Latin America & Caribbean,IL,31.5,34.75,22
2019,Latin America & Caribbean,KH,13,105,3
2019,Latin America & Caribbean,NO,62,10,22
2019,Latin America & Caribbean,SK,48.66667,19.5,4
2020,Latin America & Caribbean,BD,24,90,1
2020,Latin America & Caribbean,CU,22,-79.5,6
2020,Latin America & Caribbean,CY,35,33,2
2020,Latin America & Caribbean,IR,32,53,6
2020,Latin America & Caribbean,KH,13,105,1
2020,Latin America & Caribbean,NZ,-42,174,28
2021,Latin America & Caribbean,FI,64,26,40
2021,Latin America & Caribbean,IN,22,79,14
2021,Latin America & Caribbean,IS,65,-18,2
2021,Latin America & Caribbean,NO,62,10,31
2021,Latin America & Caribbean,PE,-10,-75.25,111
2021,Latin America & Caribbean,SI,46.08333,15,3
1990,Latin America & Caribbean,BE,50.75,4.5,8
1990,Latin America & Caribbean,CR,10,-84,1
1990,Latin America & Caribbean,DE,51.5,10.5,24
1990,Latin America & Caribbean,TT,11,-61,1
1991,Latin America & Caribbean,BR,-10,-55,18
1991,Latin America & Caribbean,DE,51.5,10.5,26
1991,Latin America & Caribbean,TW,24,121,1
1991,Latin America & Caribbean,UY,-33,-56,1
1992,Latin America & Caribbean,BB,13.16453,-59.55165,1
1992,Latin America & Caribbean,TW,24,121,2
1993,Latin America & Caribbean,IL,31.5,34.75,5
1993,Latin America & Caribbean,KE,1,38,1
1993,Latin America & Caribbean,MX,23,-102,1
1993,Latin America & Caribbean,NZ,-42,174,1
1994,Latin America & Caribbean,CU,22,-79.5,1
1995,Latin America & Caribbean,BD,24,90,1
1995,Latin America & Caribbean,PL,52,20,1
1996,Latin America & Caribbean,PE,-10,-75.25,2
1997,Latin America & Caribbean,FR,46,2,61
1997,Latin America & Caribbean,GT,15.5,-90.25,3
1997,Latin America & Caribbean,IN,22,79,2
1997,Latin America & Caribbean,PK,30,70,1
1997,Latin America & Caribbean,PL,52,20,1
1997,Latin America & Caribbean,PT,39.6945,-8.13057,4
1997,Latin America & Caribbean,SG,1.36667,103.8,1
1998,Latin America & Caribbean,AT,47.33333,13.33333,4
1998,Latin America & Caribbean,AU,-25,135,2
1998,Latin America & Caribbean,CA,60.10867,-113.64258,44
1998,Latin America & Caribbean,FR,46,2,65
1998,Latin America & Caribbean,GB,54.75844,-2.69531,84
1998,Latin America & Caribbean,JM,18.16667,-77.25,1
1998,Latin America & Caribbean,SG,1.36667,103.8,1
1998,Latin America & Caribbean,SV,13.83333,-88.91667,1
1999,Latin America & Caribbean,AT,47.33333,13.33333,4
1999,Latin America & Caribbean,CA,60.10867,-113.64258,50
1999,Latin America & Caribbean,ES,40,-4,80
2000,Latin America & Caribbean,AR,-34,-64,14
2000,Latin America & Caribbean,JM,18.16667,-77.25,1
2000,Latin America & Caribbean,PK,30,70,2
2001,Latin America & Caribbean,AU,-25,135,12
2001,Latin America & Caribbean,CL,-30,-71,18
2001,Latin America & Caribbean,CZ,49.75,15,1
2001,Latin America & Caribbean,SD,16,30,1
2001,Latin America & Caribbean,VE,8,-66,7
2002,Latin America & Caribbean,ES,40,-4,103
2002,Latin America & Caribbean,GR,39,22,1
2002,Latin America & Caribbean,NL,52.25,5.75,20
2003,Latin America & Caribbean,HU,47,20,2
2003,Latin America & Caribbean,IE,53,-8,2
2003,Latin America & Caribbean,VE,8,-66,5
2004,Latin America & Caribbean,CN,35,105,3
2004,Latin America & Caribbean,CZ,49.75,15,4
2004,Latin America & Caribbean,ID,-5,120,1
2004,Latin America & Caribbean,MY,2.5,112.5,1
2004,Latin America & Caribbean,TH,15.5,101,3
2005,Latin America & Caribbean,BE,50.75,4.5,33
2005,Latin America & Caribbean,CN,35,105,4
2005,Latin America & Caribbean,IE,53,-8,3
2005,Latin America & Caribbean,KR,36.5,127.75,1
2005,Latin America & Caribbean,NL,52.25,5.75,24
2005,Latin America & Caribbean,SN,14.5,-14.25,1
2005,Latin America & Caribbean,ST,1,7,1
2005,Latin America & Caribbean,TT,11,-61,1
2006,Latin America & Caribbean,BR,-10,-55,53
2006,Latin America & Caribbean,CN,35,105,5
2006,Latin America & Caribbean,HU,47,20,8
2006,Latin America & Caribbean,IE,53,-8,4
2006,Latin America & Caribbean,TT,11,-61,2
2007,Latin America & Caribbean,BR,-10,-55,66
2007,Latin America & Caribbean,CR,10,-84,5
2007,Latin America & Caribbean,DE,51.5,10.5,173
2007,Latin America & Caribbean,SN,14.5,-14.25,1
2008,Latin America & Caribbean,CH,47.00016,8.01427,26
2008,Latin America & Caribbean,DE,51.5,10.5,164
2008,Latin America & Caribbean,KR,36.5,127.75,3
2008,Latin America & Caribbean,MX,23,-102,40
2008,Latin America & Caribbean,RO,46,25,1
1990,Latin America & Caribbean,CO,4,-73.25,3
1990,Latin America & Caribbean,LS,-29.5,28.25,1
1990,Latin America & Caribbean,SE,62,15,9
1991,Latin America & Caribbean,NL,52.25,5.75,4
1993,Latin America & Caribbean,FR,46,2,45
1993,Latin America & Caribbean,PT,39.6945,-8.13057,2
1994,Latin America & Caribbean,AT,47.33333,13.33333,2
1994,Latin America & Caribbean,BE,50.75,4.5,8
1994,Latin America & Caribbean,DE,51.5,10.5,39
1994,Latin America & Caribbean,HU,47,20,1
1995,Latin America & Caribbean,CL,-30,-71,6
1995,Latin America & Caribbean,CR,10,-84,2
1995,Latin America & Caribbean,GB,54.75844,-2.69531,55
1996,Latin America & Caribbean,BR,-10,-55,12
1996,Latin America & Caribbean,DE,51.5,10.5,32
1996,Latin America & Caribbean,LT,55.41667,24,1
1996,Latin America & Caribbean,US,39.76,-98.5,294
1996,Latin America & Caribbean,UY,-33,-56,2
1997,Latin America & Caribbean,AR,-34,-64,22
1997,Latin America & Caribbean,CL,-30,-71,11
1997,Latin America & Caribbean,CZ,49.75,15,2
1998,Latin America & Caribbean,UA,49,32,2
1998,Latin America & Caribbean,UY,-33,-56,4
1999,Latin America & Caribbean,BB,13.16453,-59.55165,2
1999,Latin America & Caribbean,CZ,49.75,15,1
1999,Latin America & Caribbean,FI,64,26,1
1999,Latin America & Caribbean,NZ,-42,174,1
1999,Latin America & Caribbean,SE,62,15,12
2000,Latin America & Caribbean,BG,42.66667,25.25,1
2000,Latin America & Caribbean,FR,46,2,83
2000,Latin America & Caribbean,JP,35.68536,139.75309,21
2000,Latin America & Caribbean,PT,39.6945,-8.13057,9
2000,Latin America & Caribbean,VE,8,-66,6
2000,Latin America & Caribbean,ZA,-29,24,1
2001,Latin America & Caribbean,SE,62,15,12
2002,Latin America & Caribbean,GB,54.75844,-2.69531,91
2002,Latin America & Caribbean,IN,22,79,3
2003,Latin America & Caribbean,BR,-10,-55,40
2003,Latin America & Caribbean,DK,56,10,6
2003,Latin America & Caribbean,NG,10,8,1
2004,Latin America & Caribbean,AR,-34,-64,21
2004,Latin America & Caribbean,CA,60.10867,-113.64258,114
2004,Latin America & Caribbean,CL,-30,-71,23
2004,Latin America & Caribbean,KR,36.5,127.75,1
2005,Latin America & Caribbean,DK,56,10,5
2005,Latin America & Caribbean,JM,18.16667,-77.25,3
2005,Latin America & Caribbean,MX,23,-102,29
2005,Latin America & Caribbean,NG,10,8,1
2005,Latin America & Caribbean,RU,60,100,4
2006,Latin America & Caribbean,BO,-17,-65,2
2006,Latin America & Caribbean,CH,47.00016,8.01427,23
2006,Latin America & Caribbean,CR,10,-84,3
2006,Latin America & Caribbean,CZ,49.75,15,7
2006,Latin America & Caribbean,HN,15,-86.5,1
2006,Latin America & Caribbean,KE,1,38,1
2006,Latin America & Caribbean,SE,62,15,24
2006,Latin America & Caribbean,SY,35,38,1
2006,Latin America & Caribbean,TH,15.5,101,5
2006,Latin America & Caribbean,TR,39,35,7
